mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3776050567626953,0.043349368973786995,0.023614788055419923,0.005295771624631758,0.8186841117373118,0.9242722776276352,0.291179542051722,3,2,301,1.7896547008552977,2.592649925838798,0.9687496940092467,"{'colsample_bytree': 0.8186841117373118, 'gamma': 0.9242722776276352, 'learning_rate': 0.291179542051722, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 301, 'reg_alpha': 1.7896547008552977, 'reg_lambda': 2.592649925838798, 'subsample': 0.9687496940092467}",0.9936552860436223,0.990579262418698,0.98871156350493,0.9924663282842412,0.9866179076242624,0.9904060695751508,0.0025319396184190195,21
0.317830228805542,0.01902214809600534,0.019539880752563476,0.001085575033441543,0.7181162353675755,1.6127538211930026,0.25611424052815557,2,6,275,1.1056399538158155,1.5377855027672946,0.7679123425785106,"{'colsample_bytree': 0.7181162353675755, 'gamma': 1.6127538211930026, 'learning_rate': 0.25611424052815557, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 275, 'reg_alpha': 1.1056399538158155, 'reg_lambda': 1.5377855027672946, 'subsample': 0.7679123425785106}",0.9935423434915193,0.992094021352786,0.9878013128870227,0.9927127879248098,0.9852790322795519,0.990285899587138,0.0031939132590439387,22
0.6519283771514892,0.03937966672884532,0.020334339141845702,0.0005243165658641982,0.7465875138331439,3.720852615282811,0.21907257803311747,9,1,787,0.18734953565618495,1.7870053107080173,0.7060809470726902,"{'colsample_bytree': 0.7465875138331439, 'gamma': 3.720852615282811, 'learning_rate': 0.21907257803311747, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 787, 'reg_alpha': 0.18734953565618495, 'reg_lambda': 1.7870053107080173, 'subsample': 0.7060809470726902}",0.9925823317986434,0.992206963904889,0.9863595290615781,0.9929326032799116,0.9871840986904333,0.9902531053470911,0.0028636098354419617,23
1.1384370803833008,0.07384527415994084,0.049926471710205075,0.014218372040046055,0.6488152939379115,2.475884550556351,0.019972671123413333,7,1,661,1.325044568707964,1.5909887663129383,0.8080272084711243,"{'colsample_bytree': 0.6488152939379115, 'gamma': 2.475884550556351, 'learning_rate': 0.019972671123413333, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 661, 'reg_alpha': 1.325044568707964, 'reg_lambda': 1.5909887663129383, 'subsample': 0.8080272084711243}",0.9926653777928368,0.9908383659205814,0.9887049193398357,0.9915604225783675,0.9874039140455352,0.9902345999354314,0.001917484047870968,24
0.37372403144836425,0.0197641645269294,0.01855297088623047,0.0008019387643823131,0.9861007321563079,2.286325808068643,0.2541866917534746,9,4,449,1.081270243220213,2.731004655243723,0.8904365334890646,"{'colsample_bytree': 0.9861007321563079, 'gamma': 2.286325808068643, 'learning_rate': 0.2541866917534746, 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 449, 'reg_alpha': 1.081270243220213, 'reg_lambda': 2.731004655243723, 'subsample': 0.8904365334890646}",0.9922734007002438,0.9914097223606322,0.9878810428681531,0.9921099609661218,0.9857453072752221,0.9898838868340747,0.002612760277134871,25
0.28398909568786623,0.03922942379882687,0.01911616325378418,0.001293898740261508,0.6643232205669994,2.7436689468329307,0.21064960733088103,9,9,260,0.036150727231041735,2.2286280031420214,0.6715290836885315,"{'colsample_bytree': 0.6643232205669994, 'gamma': 2.7436689468329307, 'learning_rate': 0.21064960733088103, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 260, 'reg_alpha': 0.036150727231041735, 'reg_lambda': 2.2286280031420214, 'subsample': 0.6715290836885315}",0.9918016994532252,0.9915425959513416,0.9862200015945995,0.9926728214966096,0.9859651226303238,0.9896404482252199,0.002922051809294419,26
0.7562918663024902,0.059728421529798674,0.01786518096923828,0.007767189850976451,0.9962020568002693,2.0630883845571324,0.1178852448799071,8,8,762,1.8615146512071294,3.504444631450541,0.7715976109500073,"{'colsample_bytree': 0.9962020568002693, 'gamma': 2.0630883845571324, 'learning_rate': 0.1178852448799071, 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 762, 'reg_alpha': 1.8615146512071294, 'reg_lambda': 3.504444631450541, 'subsample': 0.7715976109500073}",0.9917884120941542,0.9901407795693566,0.9868910622691153,0.9918401875757697,0.9869642833353317,0.9895249449687455,0.002207134345197197,27
0.35842485427856446,0.008701119648102471,0.02577948570251465,0.000762491541749787,0.8493192507310232,1.654490124263246,0.028431921582946856,8,8,198,1.1825955754154542,1.4615262754652245,0.8244973703390804,"{'colsample_bytree': 0.8493192507310232, 'gamma': 1.654490124263246, 'learning_rate': 0.028431921582946856, 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 198, 'reg_alpha': 1.1825955754154542, 'reg_lambda': 1.4615262754652245, 'subsample': 0.8244973703390804}",0.9912901361289936,0.9908516532796524,0.9867515348021367,0.9907610940143613,0.9858985119166566,0.98911058602836,0.002297323364856154,28
1.1863811492919922,0.0626881013876802,0.02503676414489746,0.0026523486351774286,0.8417669517111269,2.6992054565083654,0.06888775517308313,6,7,798,1.3895698660794091,3.581637436553402,0.8497416192535173,"{'colsample_bytree': 0.8417669517111269, 'gamma': 2.6992054565083654, 'learning_rate': 0.06888775517308313, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 798, 'reg_alpha': 1.3895698660794091, 'reg_lambda': 3.581637436553402, 'subsample': 0.8497416192535173}",0.9913964350015612,0.9889781356506487,0.9876551412549499,0.991360590437366,0.9859318172734903,0.9890644239236032,0.00212214062009056,29
0.5165004730224609,0.017443513828592896,0.022370576858520508,0.006122540201900891,0.8675696238652398,4.320837825359515,0.07675372779005102,9,3,615,0.04863193286290768,2.7591530356750873,0.6708442717628196,"{'colsample_bytree': 0.8675696238652398, 'gamma': 4.320837825359515, 'learning_rate': 0.07675372779005102, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 615, 'reg_alpha': 0.04863193286290768, 'reg_lambda': 2.7591530356750873, 'subsample': 0.6708442717628196}",0.9924195616500242,0.988772181585049,0.9866186515002525,0.991240691152765,0.9856120858478878,0.9889326343471957,0.002603539601159515,30
