url_length,hyphen_count,dot_count,digit_count,entropy,subdomain_depth,has_https,is_ip_address,has_at_symbol,path_length,query_param_count,special_char_count,brand_impersonation_score,brand_matched_count,brand_keyword_hit_count,brand_typosquat_hit_count,brand_has_action_word,tld_risk_score,tld_known,idn_is_homograph,idn_confusable_count,idn_risk_score,idn_punycode_flag,dns_resolves,dns_a_record_count,dns_has_aaaa,dns_has_mx,whois_domain_age_days,whois_recently_registered,whois_privacy_protected,whois_found,ssl_valid,ssl_self_signed,ssl_days_until_expiry,ssl_expired,visual_similarity_score,dom_credential_form_detected,aggregate_lexical_risk_score,whois_registrar_was_missing,whois_domain_age_days_was_missing,ssl_days_until_expiry_was_missing,ssl_issuer_was_missing,ssl_expired_was_missing,visual_similarity_score_was_missing,dom_credential_form_detected_was_missing,category_was_missing,tld_freq,whois_registrar_freq,category_freq,ssl_issuer_google_trust_services,ssl_issuer_let's_encrypt,ssl_issuer_digicert_inc,ssl_issuer_amazon,ssl_issuer_globalsign_nv_sa,ssl_issuer_sectigo_limited,ssl_issuer_godaddycom_inc,ssl_issuer_godaddycom,ssl_issuer_hellenic_academic_and_research_institutions_ca,ssl_issuer_microsoft_corporation,ssl_issuer_other,ssl_issuer_missing
42,2,2,4,4.0141,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,190.0,0,0.125,1,0.2186,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,0,0,1,0,0,0,0,0,0,0,0,0
32,1,2,4,3.882,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.125,0,0.216,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
66,1,2,2,3.9754,1,1,0,0,37,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
27,0,1,3,3.7871,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,145.0,0,1,1,0,0,-1.0,-1,-1.0,-1,0.1207,0,0,1,1,1,1,1,1,0.358292,0.007838,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
47,0,2,4,4.2936,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,250.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1309,0,0,1,1,1,1,1,1,0.358292,0.000206,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
23,0,1,1,2.9477,0,1,0,0,6,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,0,0,0,1,4115.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.125,0,0,1,1,1,1,1,1,0.042492,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
51,4,2,3,4.2611,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,46.0,0,0.375,1,0.2352,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
159,3,2,9,4.4302,1,1,0,0,15,3,10,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,73.0,0,0.5,0,0.2386,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
77,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
34,2,2,0,3.6864,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,51.0,0,0.5,0,0.2237,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0,3.027,0,1,0,0,17,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.1055,1,1,1,1,1,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
43,0,1,0,2.8074,0,0,0,0,29,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,57.0,0,0.375,0,0.2061,1,1,0,0,0,0,0,1,0.003094,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
20,0,1,0,3.2776,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.1106,1,1,1,1,1,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,0,2,3,3.625,1,0,0,0,14,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,1,0.1565,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
20,0,1,0,3.2516,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,82.0,0,0.0,0,0.215,1,1,0,0,0,0,0,1,0.00165,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
74,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
46,0,2,0,2.8731,1,0,0,0,25,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,57.0,0,0,1,0,0,-1.0,-1,0.25,0,0.2075,0,0,1,1,1,0,0,1,0.004332,0.003507,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,3.3927,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,6832.0,0,1,1,1,0,56.0,0,0.25,0,0.1129,0,0,0,0,0,0,0,1,0.358292,0.018152,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
26,0,2,0,3.0391,1,1,0,0,4,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2441,1,1,1,1,1,1,1,0,0.000825,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
43,0,2,3,3.3927,1,1,0,0,22,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,141.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2179,0,0,1,1,1,1,1,1,0.005569,0.003507,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,1,0,2.914,0,1,0,0,9,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2083,1,1,1,1,1,0,0,1,0.008663,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,0,3,0,3.6314,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,0,0,-1.0,-1,0.375,0,0.1176,0,0,1,1,1,0,0,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
40,0,1,0,2.8454,0,1,0,0,10,1,2,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,2,0,1,2347.0,0,0,1,1,0,56.0,0,0.125,1,0.1409,0,0,0,0,0,0,0,1,0.045998,0.035479,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
55,0,1,1,2.585,0,1,0,0,41,0,0,0.0833,1,0,1,0,0.2,1,0,0,0.0,0,1,2,0,1,6873.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.145,0,0,1,1,1,1,1,0,0.009076,0.063325,0.050124,0,0,0,0,0,0,0,0,0,0,0,1
32,0,1,0,3.0221,0,1,0,0,12,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.1054,1,1,1,1,1,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
19,0,1,0,3.2776,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,1,7950.0,0,1,1,1,0,105.0,0,0.4375,0,0.1106,0,0,0,0,0,0,0,1,0.358292,0.018152,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
31,2,2,0,3.567,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,64.0,0,0.5,0,0.2547,1,1,0,0,0,0,0,0,0.110974,0.573432,0.02764,1,0,0,0,0,0,0,0,0,0,0,0
63,0,2,2,3.4183,1,1,0,0,43,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,49.0,0,0.3125,0,0.1134,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
24,0,2,0,2.9232,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,0,8431.0,0,0,1,1,0,76.0,0,0.1875,0,0.1035,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
20,0,1,0,2.585,0,1,0,0,6,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,1,10277.0,0,0,1,0,0,-1.0,-1,0.0312,0,0.235,0,0,1,1,1,0,0,0,0.02269,0.014026,0.050124,0,0,0,0,0,0,0,0,0,0,0,1
22,0,2,0,2.9852,1,1,0,0,0,0,0,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,3,0,0,9704.0,0,0,1,1,0,46.0,0,0.1875,0,0.0897,0,0,0,0,0,0,0,1,0.024959,0.009488,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
79,1,2,11,4.125,1,1,0,0,39,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2208,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
83,0,2,6,3.085,1,1,0,0,63,0,2,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,3527.0,0,0,1,1,0,51.0,0,0.3125,1,0.1067,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
64,5,2,0,4.2252,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,82.0,0,0.125,0,0.2228,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
28,0,2,0,2.9477,1,1,0,0,11,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2423,1,1,1,1,1,0,0,0,0.000825,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
43,0,3,0,3.932,2,1,0,0,0,0,2,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,4678.0,0,1,1,0,0,-1.0,0,-1.0,-1,0.1236,0,0,1,1,0,1,1,1,0.358292,0.063325,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
76,1,2,7,4.0778,1,1,0,0,36,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2199,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
34,0,1,0,3.3219,0,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.1114,1,1,1,1,1,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
22,0,1,1,3.3788,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,1,8098.0,0,0,1,1,0,134.0,0,0.3125,0,0.1126,0,0,0,0,0,0,0,1,0.358292,0.004744,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
36,0,2,0,3.2928,1,1,0,0,11,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2159,1,1,1,1,1,0,0,1,0.00165,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
40,1,2,0,3.7774,1,0,0,0,6,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,3,0,0,3478.0,0,1,1,1,0,86.0,0,0.3125,1,0.1415,0,0,0,0,0,0,0,1,0.042492,0.007219,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
40,0,1,0,3.2806,0,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,125.0,0,1,1,0,0,-1.0,-1,-1.0,-1,0.1106,0,0,1,1,1,1,1,1,0.358292,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
36,0,2,0,2.9183,1,1,0,0,7,1,2,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,189.0,0,-1.0,-1,0.2084,1,1,0,0,0,1,1,1,0.007426,0.573432,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
20,1,1,0,3.0221,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,3937.0,0,0,1,1,0,173.0,0,0.3125,1,0.2104,0,0,0,0,0,0,0,1,0.02269,0.014026,0.778259,0,0,0,0,1,0,0,0,0,0,0,0
77,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
19,0,2,0,3.0958,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,97.0,0,0.1875,1,0.2119,1,1,0,0,0,0,0,1,0.00165,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,1,0
32,0,1,0,2.9219,0,1,0,0,14,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,0,0,0,1,2751.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1424,0,0,1,1,1,1,1,1,0.045998,0.005157,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,2,0,3.5725,1,1,0,0,3,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,165.0,0,0.0625,0,0.1164,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
31,0,1,0,2.585,0,1,0,0,7,1,2,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,11658.0,0,1,1,1,0,148.0,0,0.375,0,0.0967,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,0,0,0,0,0,0,0,1,0,0,0,0
23,0,2,0,3.182,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,8,0,0,-1.0,0,0,0,1,0,43.0,0,-1.0,-1,0.1086,1,1,0,0,0,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,1,0
40,2,2,6,3.8647,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2156,1,1,1,1,1,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
22,0,1,0,2.5,0,1,0,0,6,0,0,0.0833,1,0,1,0,0.22,1,0,0,0.0,0,1,2,0,1,10705.0,0,0,1,1,0,100.0,0,-1.0,-1,0.1493,0,0,0,0,0,1,1,0,0.042492,0.044554,0.003713,0,0,0,0,0,0,0,0,0,0,1,0
50,1,2,0,3.5908,1,1,0,0,11,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,38.0,0,0.125,0,0.2218,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
46,4,2,2,4.4058,1,0,0,0,0,0,0,0.1667,2,0,2,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.375,0,0.3048,1,1,1,1,1,0,0,0,0.110974,0.573432,0.050124,0,0,0,0,0,0,0,0,0,0,0,1
25,1,1,0,3.4548,0,1,0,0,0,0,0,0.1667,2,0,2,0,0.65,1,0,0,0.0,0,1,1,0,1,1994.0,0,0,1,1,0,158.0,0,-1.0,-1,0.3308,0,0,0,0,0,1,1,0,0.002475,0.001444,0.032178,0,0,0,0,1,0,0,0,0,0,0,0
44,0,3,0,3.857,2,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.1221,1,1,1,1,0,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
22,0,3,0,2.8151,2,1,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,77.0,0,0.25,0,0.2396,1,1,0,0,0,0,0,0,0.007426,0.573432,0.050124,0,0,1,0,0,0,0,0,0,0,0,0
26,0,1,0,3.4194,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.125,0,0.1134,1,1,1,1,1,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
25,1,2,0,3.4528,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,2477.0,0,1,1,1,0,75.0,0,0.3125,0,0.1141,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
18,0,1,0,3.1219,0,1,0,0,0,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,1,0,1,8153.0,0,1,1,1,0,47.0,0,0.25,0,0.1284,0,0,0,0,0,0,0,1,0.042492,0.063325,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
40,1,3,0,3.882,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.1226,1,1,1,1,1,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
33,0,1,3,3.1699,0,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,1,7859.0,0,1,1,1,0,177.0,0,0.4375,0,0.1084,0,0,0,0,0,0,0,1,0.358292,0.035479,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
27,0,2,0,3.4613,1,1,0,0,0,0,0,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,2,0,0,9453.0,0,0,1,1,0,89.0,0,0.25,0,0.0992,0,0,0,0,0,0,0,1,0.024959,0.002475,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
79,0,2,1,3.6212,1,0,0,0,49,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,1658.0,0,1,1,1,0,73.0,0,0.375,0,0.1174,0,0,0,0,0,0,0,1,0.358292,0.001031,0.778259,0,0,0,0,0,0,0,0,0,0,1,0
77,2,1,0,3.4316,0,1,0,0,50,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,2126.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.252,0,0,1,1,1,1,1,0,0.005982,0.003094,0.02764,0,0,0,0,0,0,0,0,0,0,0,1
42,2,2,6,4.2195,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.3125,0,0.2227,1,1,1,1,1,0,0,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
299,0,3,4,4.3057,2,1,0,0,9,1,4,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,74.0,0,0.0312,0,0.2361,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
62,0,2,0,3.5737,1,1,0,0,29,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,6027.0,0,0,1,1,0,173.0,0,-1.0,-1,0.1165,0,0,0,0,0,1,1,1,0.358292,0.044554,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
43,0,2,0,3.25,1,1,0,0,18,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.125,0,0.149,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
77,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
73,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
45,2,2,6,4.1008,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,190.0,0,0.1875,0,0.2203,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,0,0,1,0,0,0,0,0,0,0,0,0
76,1,2,13,4.2264,1,1,0,0,36,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2228,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
25,2,1,0,3.5,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.115,1,1,1,1,1,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
37,0,2,0,3.682,1,1,0,0,0,0,0,0.0,0,0,0,0,0.85,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.3286,1,1,1,1,1,1,1,1,0.000413,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,3.875,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,505.0,0,1,1,1,0,34.0,0,0.3125,0,0.1225,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
32,0,1,0,3.0272,0,1,0,0,13,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2105,1,1,1,1,1,1,1,1,0.002269,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
39,0,1,0,3.5585,0,1,0,0,10,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,11326.0,0,1,1,1,0,74.0,0,0.3125,0,0.1162,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
94,1,2,2,3.9754,1,0,0,0,66,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
34,2,2,0,3.5176,1,0,0,0,0,0,0,0.25,3,0,3,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.0625,0,0.2754,1,1,0,0,0,0,0,0,0.099216,0.573432,0.032178,1,0,0,0,0,0,0,0,0,0,0,0
31,1,2,0,3.882,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,696.0,0,1,1,1,0,43.0,0,0.25,0,0.1226,0,0,0,0,0,0,0,1,0.358292,0.035479,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
27,0,2,0,3.1972,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,3995.0,0,1,1,1,0,159.0,0,0.1875,0,0.1089,0,0,0,0,0,0,0,1,0.358292,0.035479,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
41,0,1,0,3.4131,0,1,0,0,11,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2183,1,1,1,1,1,1,1,1,0.015883,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
43,0,1,0,2.9477,0,1,0,0,26,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.209,1,1,1,1,1,1,1,1,0.003507,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
32,1,3,1,3.5884,2,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.2101,1,1,1,1,0,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
85,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
43,0,2,0,3.7212,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,80.0,0,0.25,0,0.1194,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
37,0,2,0,3.5724,1,1,0,0,11,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,31.0,0,0.25,0,0.2214,1,1,0,0,0,0,0,1,0.002682,0.573432,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
